"","club.x","playDirection","y.x","a.x","dis.x","dir.x","weight.x","position.x","tackle","club.y","x.y","s.y","a.y","dis.y","o.y","weight.y","position.y","quarter","down","yardsToGo","yardlineNumber","gameClock","passResult","offenseFormation","defendersInTheBox","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","age.y"
"551","IND","left",48.72,2.11,0.63,33.08,202,"CB",1,"HOU",76.97,4.76,3.11,0.48,110.86,245,"TE",2,3,2,29,734,"C","SHOTGUN",6,0.216775574,0.783224426,0.027398523,-0.027398523,0.57712659,1.008969167,NA
"1340","CLE","left",44.29,1.36,0.12,338.71,209,"FS",1,"NYJ",89,0.51,1.41,0.06,318.96,306,"C",3,2,6,14,210,"C","SHOTGUN",6,0.686407633,0.313592367,-0.03393802,0.03393802,0.032630607,0.804810015,29.4945054945055
"8740","CIN","left",41.74,1.23,0.09,9.93,NA,NA,1,"CLE",88.43,0.15,0.41,0.1,357.84,225,"RB",1,1,10,16,647,"mi","SINGLEBACK",7,0.42949247,0.57050753,-0.000258017,0.000258017,0.592360234,0.030034752,26.9368131868132
"2412","CAR","right",18.63,0.89,0.12,145.64,379,"NT",1,"NO",17.55,1.14,2.03,0.1,302.5,231,"TE",3,2,10,11,56,"mi","SINGLEBACK",7,0.902540028,0.097459972,0.021923963,-0.021923963,0.020950339,-1.382325675,26.1208791208791
"4430","TB","right",7.27,2.49,0.2,148.11,237,"ILB",1,"KC",87.91,1.98,4.15,0.16,80.15,209,"RB",3,2,10,26,470,"mi","SHOTGUN",6,0.061728373,0.938271627,-0.001468418,0.001468418,4.098329585,-0.178351545,23.5576923076923
"5845","CLE","right",27.67,1.56,0.07,153.86,270,"DE",1,"NE",68.34,1.13,1.74,0.12,189.02,250,"TE",1,1,10,44,780,"mi","SINGLEBACK",6,0.536614709,0.463385291,0.006683882,-0.006683882,3.278568376,-0.505148909,27.9532967032967
"8744","CIN","left",8.83,0.41,0.03,280.49,311,"DT",1,"CLE",50.56,0.31,1.57,0.02,34.5,225,"RB",4,2,5,40,357,"mi","SINGLEBACK",8,0.997421091,0.002578909,0.000114362,-0.000114362,3.220486999,-0.520547915,26.9368131868132
"4002","TEN","left",50.12,3.72,0.54,60.29,200,"CB",1,"IND",76.52,2.59,3.24,0.27,12.74,220,"WR",2,2,9,26,418,"C","SHOTGUN",6,0.091480508,0.908519492,-0.000700891,0.000700891,0.998848173,0.266635827,25.0769230769231
"6998","DET","right",46.98,1.39,0.04,195.67,200,"CB",1,"DAL",61.2,4.06,3.2,0.42,34.97,328,"T",4,1,10,46,505,"mi","SINGLEBACK",7,0.877567451,0.122432549,0.00623988,-0.00623988,2.191811505,0.142294928,40.8901098901099
"2673","MIN","right",27.16,1.41,0.05,86.17,189,"CB",1,"DET",75.36,1.33,3.36,0.15,127.83,215,"RB",1,1,10,34,784,"mi","SINGLEBACK",6,0.713711618,0.286288382,-0.003012724,0.003012724,4.047544882,-0.428010261,26.3681318681319
"4302","GB","left",7.91,4.77,0.22,229.17,232,"ILB",1,"NE",15.82,2.63,3.82,0.28,244.85,300,"C",4,1,9,9,712,"mi","SINGLEBACK",8,0.452688493,0.547311507,-0.01451356,0.01451356,4.994767947,0.000107414,30.3324175824176
"5187","NYJ","left",31.57,3.89,0.18,214.97,198,"SS",1,"MIA",81.82,1.91,4.35,0.2,310.34,185,"WR",1,2,6,29,147,"C","EMPTY",6,0.568192568,0.431807432,0.03250587,-0.03250587,0.820422187,-1.09044223,28.706043956044
"939","LV","left",17.9,3.48,0.23,227.92,255,"DE",1,"LAC",82.77,2.25,1.8,0.22,236.17,200,"RB",3,1,10,25,63,"mi","SINGLEBACK",6,0.923699388,0.076300612,-0.001309238,0.001309238,0.991016693,-0.525140818,27.4148351648352
"2879","CIN","left",46.89,4.21,0.47,22.92,203,"CB",1,"NYJ",56.85,4.06,4.11,0.42,32.45,254,"TE",4,1,10,49,130,"C","EMPTY",5,0.002809903,0.997190097,8.11e-05,-8.11e-05,1.19066055,-0.302205649,27.25
"2699","DET","left",50.18,5.23,0.63,2.81,203,"CB",1,"MIN",73.66,5.19,3.31,0.53,40.24,250,"TE",3,1,10,23,511,"C","I_FORM",8,0.569607757,0.430392243,0.024004817,-0.024004817,1.105008532,0.715667434,26.1538461538462
"9413","ARI","right",33.62,1.21,0.21,40.13,288,"DE",1,"SEA",48.33,3.27,3.39,0.34,207.41,210,"RB",3,1,10,37,442,"mi","SINGLEBACK",6,0.63843995,0.36156005,0.014865089,-0.014865089,2.123684234,-0.470215861,NA
"7544","MIA","right",16.99,3.31,0.37,71.12,266,"OLB",0,"PIT",75.09,4.59,3.46,0.45,135.4,230,"RB",2,1,10,46,838,"C","SINGLEBACK",6,0.923328038,0.076671962,-0.002218858,0.002218858,3.192156822,0.77630971,NA
"3759","ARI","left",31.28,2.26,0.09,323.22,225,"DB",1,"CAR",77.17,0.9,2.7,0.1,272.24,215,"WR",2,2,10,24,204,"mi","SINGLEBACK",6,0.663394816,0.336605184,0.02239947,-0.02239947,0.77636057,0.917344607,25.5549450549451
"7551","MIA","right",25.36,1.12,0.13,314.18,230,"ILB",1,"PIT",51.92,1.76,3.33,0.19,57.12,258,"TE",2,1,10,40,479,"C","SHOTGUN",7,0.891406804,0.108593196,2.39e-06,-2.39e-06,2.392439559,-0.020819492,NA
"3716","BUF","right",40.68,3.62,0.11,73.28,223,"OLB",1,"BAL",44.58,1.33,1.88,0.14,307.4,212,"QB",4,2,13,29,673,"R","SHOTGUN",6,0.432152882,0.567847118,-0.005293764,0.005293764,0.161859001,-0.047659354,25.8214285714286
"7845","ATL","left",22.21,4.02,0.3,222.97,210,"CB",1,"CAR",27.29,2.46,4.41,0.25,60.25,215,"WR",2,2,14,36,428,"C","SHOTGUN",6,0.655822754,0.344177246,-0.062356651,0.062356651,2.754026057,2.21158363,25.6318681318681
"4073","CHI","left",46.27,3.18,0.5,339.23,230,"ILB",1,"NYG",36.61,3.67,4.38,0.39,353.51,255,"TE",2,1,10,28,505,"C","SINGLEBACK",7,0.682373077,0.317626923,-0.000207722,0.000207722,4.20050921,-0.356520231,NA
"6129","CIN","right",36.91,0.64,0.08,107.93,305,"DT",1,"NO",86.2,0.69,0.32,0.09,98.84,315,"C",4,2,4,24,822,"mi","SINGLEBACK",7,0.753417209,0.246582791,-0.02730703,0.02730703,4.329900776,-0.59666874,25.2225274725275
"6531","DAL","left",24.82,2.72,0.34,334,215,"FS",1,"PHI",82.35,4.07,2.42,0.41,233.82,191,"RB",2,1,10,25,29,"mi","SHOTGUN",7,0.974178568,0.025821432,0,0,0.457707357,-0.457707357,NA
"8909","ATL","right",30.38,1.81,0.19,290.87,234,"ILB",1,"LAC",36.87,1.58,0.8,0.16,308.97,200,"RB",1,1,10,25,52,"mi","SINGLEBACK",8,0.731721038,0.268278962,0.016859036,-0.016859036,1.179720716,-0.455353507,27.5686813186813
"6189","BAL","left",31.14,1.73,0.11,326.79,300,"DE",1,"NYG",15.36,1.54,1.53,0.16,7.24,326,"T",3,1,10,10,207,"mi","SINGLEBACK",8,0.229294222,0.770705778,0.000792395,-0.000792395,5.310870546,0.111617954,23.8131868131868
"6453","KC","left",46.13,3.36,0.27,60.87,204,"CB",1,"BUF",53.78,2.25,4.25,0.24,288.94,203,"RB",1,2,1,45,779,"C","I_FORM",6,0.369211238,0.630788762,-0.000732027,0.000732027,3.549283146,-0.273190378,25.2032967032967
"9344","MIN","right",0.1,1.68,0.07,90,232,"ILB",1,"WAS",66.58,0.85,1.76,0.09,238.62,210,"WR",3,1,10,47,472,"C","SINGLEBACK",7,0.675740086,0.324259914,-0.012898058,0.012898058,3.158946466,-0.368753838,27.2362637362637
"992","MIN","right",29.66,2.09,0.03,68.25,185,"CB",1,"GB",39.29,1.96,1.1,0.2,216.37,314,"T",3,3,1,27,824,"mi","SHOTGUN",6,0.916470272,0.083529728,-0.001424372,0.001424372,1.084807463,0.506989421,26.782967032967
"8020","DET","left",4.82,3.52,0.3,209.13,240,"ILB",1,"MIA",25.56,3.71,3.82,0.37,62.82,197,"RB",3,2,6,29,740,"mi","SHOTGUN",8,0.688889671,0.311110329,-0.035103109,0.035103109,3.967920918,1.169514834,30.6620879120879
"5747","ATL","left",35.52,1.61,0.34,265.52,194,"SS",1,"SF",35.08,3.88,3.28,0.41,234.95,250,"TE",2,1,10,32,556,"C","SINGLEBACK",6,0.601693571,0.398306429,-0.010590725,0.010590725,3.79826936,0.327518323,29.1181318681319
"8288","NO","right",19.96,0.77,0.04,235.8,190,"FS",0,"LV",53.56,0.46,0.98,0.04,180.21,250,"TE",1,2,5,42,15,"mi","SINGLEBACK",7,0.628986418,0.371013582,-0.002987094,0.002987094,1.974523596,0.222766213,25.5714285714286
"4561","DEN","right",37.59,1.88,0.12,247.9,195,"CB",1,"IND",45.92,1.74,2.16,0.18,202.52,213,"WR",3,1,10,34,768,"C","SHOTGUN",6,0.624328572,0.375671428,-0.00870093,0.00870093,1.820653324,0.160464189,NA
"9221","IND","left",7.12,0.62,0.04,312.55,202,"CB",0,"NE",21.95,2.1,1.24,0.21,306.51,300,"C",4,2,8,12,790,"C","SINGLEBACK",7,0.978224695,0.021775305,0.000178059,-0.000178059,4.605543669,-0.210983551,33.5357142857143
"8941","MIA","left",26.59,0.67,0.06,180.72,310,"NT",1,"CHI",82.43,0.61,1.3,0.07,212.65,222,"RB",3,1,10,25,362,"mi","SHOTGUN",6,0.109996637,0.890003363,-0.001658553,0.001658553,1.367660507,-0.535025303,25.5027472527473
"2260","MIN","left",23.2,0.8,0.09,198.24,214,"SS",1,"PHI",85.34,0.01,0.03,0,234.94,325,"G",3,3,1,24,81,"mi","JUMBO",7,0.958497351,0.041502649,0.007428988,-0.007428988,0.473328693,0.717054194,NA
"6146","CIN","right",22.15,1.29,0.16,140.15,245,"OLB",1,"NO",46.76,0.85,2.21,0.1,42.56,215,"RB",4,1,10,30,117,"mi","SHOTGUN",5,0.205953174,0.794046826,0.00152886,-0.00152886,1.292625227,0.203307946,27.3214285714286
"2245","PHI","right",15.25,3.41,0.34,160.26,191,"SS",1,"MIN",43.42,3.51,3.7,0.36,76.16,192,"WR",3,2,5,26,862,"C","SHOTGUN",5,0.91647066,0.08352934,-0.011196567,0.011196567,1.042810366,0.732755706,NA
"8086","HOU","right",8.71,1.68,0.55,124.15,230,"OLB",1,"TEN",30.25,5.23,1.24,0.53,144.71,247,"RB",3,1,10,9,204,"mi","I_FORM",8,0.137560811,0.862439189,-0.015347835,0.015347835,0.146063077,0.699085365,28.9175824175824
"5682","WAS","right",31.41,1.45,0.13,127.02,300,"DT",1,"CHI",64.4,1.59,1.87,0.15,5.85,313,"G",2,2,7,48,413,"mi","SHOTGUN",8,0.501646157,0.498353843,-0.017762493,0.017762493,2.453729746,-0.183803188,29.3049450549451
"8791","PHI","left",23.68,3.51,0.78,288.65,216,"ILB",1,"HOU",65.24,7.45,3.85,0.75,355.37,200,"WR",3,2,14,21,442,"C","SHOTGUN",6,0.091210349,0.908789651,0.024367673,-0.024367673,-0.133906182,2.908536463,29.4835164835165
"4995","DET","left",5,1.95,0.61,242.83,225,"ILB",0,"NE",35.22,5.21,2.22,0.53,258.31,301,"G",2,1,10,39,47,"C","SHOTGUN",6,0.952364094,0.047635906,-0.001257641,0.001257641,2.98742731,0.718717924,NA
"3455","DAL","left",50.47,3.94,0.38,96.51,196,"CB",1,"NYG",64.56,0.38,2.04,0.03,91.47,233,"RB",4,1,10,41,334,"C","EMPTY",5,0.081072776,0.918927224,-0.003697528,0.003697528,1.777597542,-0.063538671,25.7142857142857
"3431","DAL","right",14.09,2.94,0.33,228.49,196,"CB",1,"NYG",77.06,2.42,1.68,0.24,302.29,201,"WR",3,3,10,38,583,"C","SHOTGUN",5,0.40331167,0.59668833,-0.022349421,0.022349421,2.236886865,-0.857555746,29.7252747252747
"3087","LAC","right",16.66,4.36,0.11,103.39,188,"CB",1,"JAX",83.42,4.7,4.27,0.49,78.71,200,"RB",4,3,6,42,521,"C","SHOTGUN",5,0.002539107,0.997460893,-0.000154486,0.000154486,1.647042669,2.472257356,NA
"2595","MIA","left",10.87,1.73,0.36,307.73,193,"CB",1,"BUF",54.1,2.45,4.82,0.27,185.75,173,"WR",2,2,4,49,291,"mi","I_FORM",7,0.398810599,0.601189401,-0.016634256,0.016634256,1.935278037,0.575213811,27.5576923076923
"9452","ARI","left",49.33,4.77,0.27,344.27,225,"DB",1,"SEA",86.67,3.32,4.63,0.36,157.02,210,"RB",1,1,10,21,187,"C","EMPTY",5,0.645905212,0.354094788,0.00285352,-0.00285352,0.741351953,-0.439819662,NA
"575","MIA","right",30.05,0.79,0.01,206.95,290,"DT",1,"NE",80.45,0.1,0.59,0,11.61,310,"T",3,3,3,30,456,"mi","SHOTGUN",8,0.907440161,0.092559839,0.010596223,-0.010596223,3.455886312,-0.478994453,26.8489010989011
"677","BAL","left",49.66,0.28,0.16,179.14,252,"OLB",1,"NYJ",75.68,0.68,1.56,0.14,196.92,192,"WR",1,3,10,25,187,"C","SHOTGUN",6,0.349023473,0.650976527,5.38e-05,-5.38e-05,0.328657037,-0.212016827,NA
"1377","CLE","right",15.29,2.29,0.27,103.76,270,"DE",1,"NYJ",79.26,2.6,1.82,0.27,348.31,306,"C",1,2,10,37,33,"C","SINGLEBACK",6,0.708397612,0.291602388,0.025371021,-0.025371021,2.752011321,-0.915205622,29.4945054945055
"8660","GB","left",6.91,3.95,0.4,276.31,209,"CB",0,"BUF",17.39,2.06,2.79,0.22,79.16,190,"RB",4,2,14,48,704,"C","EMPTY",5,0.994450294,0.005549706,0.00289845,-0.00289845,1.84789821,3.617807718,NA
"2487","HOU","right",14.99,0.85,0.12,87.22,254,"DE",1,"CHI",26.09,0.28,0.77,0.03,180.29,212,"RB",4,1,10,8,758,"mi","I_FORM",6,0.543738805,0.456261195,0.020977676,-0.020977676,0.246640868,0.400896315,NA
"8735","CIN","left",26.3,3.97,0.35,227.64,200,"FS",1,"CLE",75.24,3.67,2.54,0.37,269.35,216,"RB",4,3,2,25,761,"mi","SHOTGUN",6,0.986083326,0.013916674,0.004309678,-0.004309678,0.534112827,1.052945513,27.3296703296703
"733","TEN","right",32.75,0.44,0.14,328.36,238,"ILB",1,"NYG",50.02,1.14,1.72,0.11,26.26,233,"RB",4,1,10,38,271,"C","SHOTGUN",7,0.81988018,0.18011982,0.028447747,-0.028447747,1.799816055,-0.532055314,25.6730769230769
"6351","CAR","right",27.78,1.74,0.21,6.74,318,"DE",1,"LA",34.49,2.07,0.44,0.2,85.57,257,"TE",4,2,5,25,120,"mi","SINGLEBACK",7,0.998427983,0.001572017,1.5e-05,-1.5e-05,0.381068395,-0.255289059,29.8901098901099
"3240","ATL","right",34.39,4.39,0.36,196.75,190,"CB",1,"SEA",82.02,4.67,4.2,0.48,193.02,230,"WR",4,2,14,34,125,"C","SHOTGUN",6,0.351223897,0.648776103,0.012387041,-0.012387041,2.889005024,0.033886318,24.8653846153846
"6619","DEN","right",13.54,4.38,0.32,149.39,257,"OLB",1,"LAC",59.66,2.28,3.3,0.23,187.1,200,"RB",3,2,5,44,732,"mi","SINGLEBACK",6,0.566426553,0.433573447,-0.047206368,0.047206368,2.436756183,-1.5615189,27.5137362637363
"8679","GB","right",26.85,1.22,0.25,324.95,240,"ILB",1,"BUF",61.06,1.93,1.67,0.19,119.65,203,"RB",1,2,1,48,488,"mi","SINGLEBACK",7,0.837397672,0.162602328,-0.000780106,0.000780106,3.125608647,0.032144303,25.2417582417582
"8968","MIA","right",17.32,0.1,0.01,215.41,225,"ILB",1,"CHI",58.04,0.39,0.8,0.03,210.31,172,"WR",1,1,10,47,304,"C","SHOTGUN",7,0.260500133,0.739499867,-0.020309167,0.020309167,2.772074114,-0.403632768,25.1071428571429
"9296","BUF","right",30.98,1.16,0.22,138.66,250,"ILB",1,"NYJ",87.95,2.36,0.85,0.25,54.61,306,"C",4,1,10,23,218,"mi","SHOTGUN",6,0.65282122,0.34717878,0.053984612,-0.053984612,4.003089027,-0.063965059,29.6291208791209
"7501","KC","right",37.15,3.1,0.18,306.15,232,"ILB",0,"SF",30.12,3.64,1.79,0.37,102.53,194,"RB",3,1,20,15,185,"C","EMPTY",5,0.121116363,0.878883637,0.014225442,-0.014225442,-0.041073665,0.791552798,27.0274725274725
"7727","TB","right",6.72,3.08,0.56,114.37,305,"DT",0,"BAL",46.81,4.44,1.95,0.45,107.76,193,"WR",4,1,10,17,741,"mi","PISTOL",7,0.292477638,0.707522362,-0.06682815,0.06682815,0.761185509,1.174741637,26.1895604395604
"1659","NE","left",12.97,4.03,0.11,22.68,213,"SS",1,"PIT",44.33,1.29,1.46,0.13,170.25,225,"RB",3,3,8,33,387,"C","SHOTGUN",5,0.28468943,0.71531057,-0.040666293,0.040666293,2.833671149,-1.725737927,NA
"1091","DAL","right",52.2,4.02,0.54,328.13,207,"CB",1,"TB",58.7,3.92,3.24,0.4,270.79,231,"WR",1,1,10,31,233,"C","I_FORM",6,0.398598626,0.601401374,-0.022557054,0.022557054,1.643558944,1.328199349,29.1565934065934
"6371","ARI","left",18.35,3.23,0.32,348,190,"FS",1,"SEA",28.73,3.56,2.47,0.36,275.7,251,"TE",2,1,10,26,545,"C","EMPTY",6,0.555796113,0.444203887,0.007236712,-0.007236712,4.125817535,0.411634584,23.8516483516484
"4586","IND","right",50.32,0.54,0.17,349.98,202,"CB",1,"DEN",96.12,3.11,2.46,0.32,68,216,"WR",4,1,10,19,147,"C","SINGLEBACK",7,0.927792715,0.072207285,0.003653565,-0.003653565,4.36687173,-0.011794595,27.0824175824176
"6993","DAL","left",0.83,3.73,0.84,220.26,245,"OLB",1,"DET",10.05,7.56,2.41,0.76,236.78,255,"TE",4,2,5,18,783,"C","SINGLEBACK",7,0.715635076,0.284364924,-0.041415337,0.041415337,4.773368361,1.684457808,NA
"3319","GB","right",34.33,2.2,0.07,122.88,240,"ILB",1,"TB",63.87,0.33,2.79,0.05,297.15,228,"RB",1,1,10,49,861,"mi","SHOTGUN",6,0.608980604,0.391019396,0.007436432,-0.007436432,2.766478613,0.058029345,27.7802197802198
"4351","LV","right",35.93,4.55,0.47,32.21,255,"DE",1,"DEN",34.03,2.85,4.72,0.31,309.62,220,"RB",3,1,10,25,900,"mi","SINGLEBACK",8,0.623350367,0.376649633,0.02909572,-0.02909572,1.298698674,-1.043447408,NA
"1756","ATL","right",5.88,2.85,0.29,146.89,194,"SS",1,"LA",99.9,4.58,3.17,0.47,107.73,257,"TE",1,2,4,27,244,"C","I_FORM",7,0.806879371,0.193120629,0.012527851,-0.012527851,4.246793187,1.256820359,29.8131868131868
"3586","MIN","right",23.52,0.43,0.12,126.81,252,"OLB",0,"NO",92.47,1.66,0.36,0.17,167.97,318,"T",4,1,10,21,654,"mi","I_FORM",6,0.387571409,0.612428591,0.02379933,-0.02379933,4.534420899,0.550880981,26.217032967033
"3834","DAL","right",12.13,1.15,0.28,149.4,212,"FS",1,"WAS",46.73,2.46,1.4,0.23,118.02,250,"TE",3,1,10,39,581,"C","SINGLEBACK",8,0.662418209,0.337581791,0.022254247,-0.022254247,2.242268286,-0.850465675,31.3626373626374
"4138","NYG","right",36.48,0.92,0.14,129.04,193,"CB",1,"CHI",44.25,3.88,2.27,0.4,61.08,309,"G",2,3,6,24,796,"R","SHOTGUN",5,0.602796789,0.397203211,-0.041800641,0.041800641,-0.166632279,1.795168288,30.3296703296703
"2871","NYJ","right",12.87,0.98,0.08,134.42,208,"OLB",0,"CIN",58.07,3.3,3.2,0.34,183.89,310,"G",4,1,10,41,511,"mi","SINGLEBACK",7,0.008033765,0.991966235,-0.002802682,0.002802682,2.87509491,0.1741001,NA
"520","IND","left",15.07,3.38,0.21,181.65,315,"DT",1,"HOU",74.59,2.97,1.47,0.31,186.44,325,"G",4,2,9,37,329,"mi","SINGLEBACK",6,0.891636644,0.108363356,0.002413191,-0.002413191,1.40345076,-0.595423611,31.0467032967033
"2921","LV","left",25.9,0.48,0.19,235.5,226,"OLB",1,"TEN",109.05,2.05,0.63,0.21,136.64,308,"C",3,1,10,2,176,"mi","SINGLEBACK",8,0.893468855,0.106531145,-0.006825166,0.006825166,0.284177069,-0.546321051,33.3461538461538
"6585","DAL","left",19.1,0.45,0.12,238.19,212,"FS",0,"PHI",37.36,0.93,0.31,0.1,213.9,303,"G",2,1,10,32,814,"mi","PISTOL",7,0.903593,0.096407,0.004657043,-0.004657043,3.942863228,0.529171418,29.0631868131868
"2988","PHI","right",33.7,2.24,0.22,116.98,240,"ILB",1,"WAS",20.19,2.86,1.59,0.27,273.81,221,"RB",3,1,10,6,337,"mi","SINGLEBACK",7,0.004959998,0.995040002,-0.000214096,0.000214096,0.069011739,-0.016275508,24.3406593406593
"672","BAL","left",19.29,1.78,0.18,337.98,227,"ILB",0,"NYJ",91.77,0.18,0.3,0.02,65.42,312,"G",1,2,9,18,471,"mi","SHOTGUN",6,0.4175383,0.5824617,-0.024357602,0.024357602,0.375884646,-0.926455309,30.6923076923077
"3907","DET","left",35.04,2.54,0.28,0.23,240,"ILB",1,"SEA",36.36,3.07,3.99,0.27,340.56,220,"RB",3,1,5,25,89,"mi","SINGLEBACK",8,0.12934595,0.87065405,0.001365941,-0.001365941,4.443796146,-0.398836989,26.7554945054945
"6201","BAL","right",7.94,2.49,0.05,85.33,205,"SS",1,"NYG",87.72,0.5,1,0.06,276.3,210,"WR",4,2,5,31,568,"C","SHOTGUN",6,0.111304466,0.888695534,0.002529152,-0.002529152,3.832070811,0.570674821,26.4725274725275
"368","CIN","right",29.9,0.86,0.15,158.83,265,"DE",1,"PIT",39.56,1.91,0.94,0.18,308.89,230,"RB",1,2,8,27,393,"mi","SHOTGUN",6,0.630068228,0.369931772,0.016578235,-0.016578235,0.665796564,-0.594983522,NA
"4612","NYG","right",27.93,3.68,0.14,41.32,212,"SS",1,"GB",98.67,1.98,2.83,0.18,256.73,208,"RB",2,3,4,19,519,"mi","SHOTGUN",5,0.913659033,0.086340967,0.008085478,-0.008085478,3.954252269,1.086143785,27.9478021978022
"7851","CAR","right",39.59,4.54,0.36,13.12,318,"DE",1,"ATL",34.48,3.8,4.82,0.38,106.52,229,"RB",2,2,5,19,244,"mi","SINGLEBACK",8,0.526016865,0.473983135,0.014539421,-0.014539421,0.436793198,0.781790626,NA
"2092","GB","left",4.13,2.66,0.05,144.6,196,"CB",1,"CHI",36.17,1.45,3.22,0.15,350.34,223,"QB",3,3,2,23,359,"mi","SHOTGUN",6,0.969305532,0.030694468,0.007088023,-0.007088023,4.016783687,-1.796799073,NA
"4652","GB","right",45.21,3.75,0.25,8.65,214,"FS",1,"NYG",105.12,2.36,2.54,0.22,269.11,220,"QB",4,1,9,9,473,"mi","SHOTGUN",7,0.371699899,0.628300101,0.001755066,-0.001755066,5.287916195,0.041516332,25.456043956044
"59","BUF","left",31.93,4.96,0.27,105.34,250,"ILB",1,"LA",50.01,0.86,0.51,0.09,127.44,220,"WR",4,1,10,44,160,"C","SHOTGUN",5,0.002593305,0.997406695,1.1e-05,-1.1e-05,2.791105928,0.145692974,NA
"4241","PIT","left",25.76,2.34,0.19,235.04,207,"FS",1,"NYJ",59.85,2.3,5.38,0.25,110.88,209,"WR",4,1,10,35,214,"C","SHOTGUN",6,0.678576261,0.321423739,-0.064163804,0.064163804,1.547368274,0.991900829,27.8186813186813
"8484","WAS","left",22.85,4.28,0.65,199.27,205,"CB",1,"IND",71.29,6.24,2.68,0.62,225.88,220,"WR",1,1,10,24,211,"C","SINGLEBACK",7,0.588363703,0.411636297,0.015172195,-0.015172195,0.995575991,1.222165223,25.1538461538462
"5151","MIA","left",30.07,0.8,0.3,332.63,225,"ILB",1,"NYJ",56.34,2.49,1.46,0.26,327.32,254,"TE",3,2,7,50,412,"mi","SINGLEBACK",8,0.621420939,0.378579061,-0.003690563,0.003690563,2.579103706,-0.20761812,27.2884615384615
"9468","LA","left",14.86,1.56,0.33,67.5,190,"CB",1,"TB",49.06,1.35,2.35,0.12,68.57,209,"WR",2,3,4,47,284,"C","SHOTGUN",6,0.429361369,0.570638631,0.061953798,-0.061953798,1.734524516,1.465553475,26.782967032967
"4685","BUF","left",46.15,3.32,0.09,11.87,185,"CB",1,"PIT",78.24,1.47,0.71,0.15,87.65,230,"RB",2,1,10,27,56,"C","SHOTGUN",5,0.994618909,0.005381091,0.000184089,-0.000184089,1.038472866,-0.417566314,NA
"8241","LV","right",28.28,2.77,0.17,82.28,240,"ILB",1,"NO",64.06,2.79,1.24,0.27,98.42,305,"T",3,1,10,49,753,"mi","WILDCAT",8,0.929646011,0.070353989,0.000676163,-0.000676163,3.08826192,-0.225559359,NA
"5365","SF","right",20.36,0.6,0.03,118.3,195,"CB",1,"CAR",35.27,0.03,0.24,0.06,295.2,205,"RB",1,3,1,25,659,"mi","SINGLEBACK",8,0.225548146,0.774451854,-0.020883281,0.020883281,0.974787505,-1.901937304,26.4285714285714
"2505","HOU","right",39.22,1.12,0.13,10.76,230,"ILB",0,"CHI",78.83,2.22,1.57,0.23,50.4,311,"C",1,2,5,35,520,"mi","SINGLEBACK",6,0.733751813,0.266248187,0.00644871,-0.00644871,3.766887423,0.645171487,26.206043956044
"4864","HOU","left",37.02,3.58,0.41,334.1,308,"DT",1,"JAX",74.65,4.74,3.5,0.46,332.66,220,"RB",4,2,7,34,900,"C","SINGLEBACK",6,0.722641751,0.277358249,-0.058959972,0.058959972,1.11211428,-0.434987935,24.25
"6199","BAL","right",45.48,3.55,0.31,16.28,252,"OLB",1,"NYG",73.49,4.39,1.46,0.45,116.17,210,"WR",4,1,10,36,610,"mi","SINGLEBACK",7,0.11015135,0.88984865,0.001153115,-0.001153115,3.60058932,0.23148149,26.4725274725275
"1372","CLE","right",11.99,2.02,0.35,145.21,255,"DE",0,"NYJ",27.91,1.99,0.48,0.2,117.73,306,"C",1,1,10,25,295,"mi","SHOTGUN",6,0.735589961,0.264410039,0.022614224,-0.022614224,1.230125234,-1.347593704,29.4945054945055
"1773","SEA","right",37.69,0.57,0.36,106.24,198,"CB",0,"SF",20.75,2.45,1.19,0.25,92.64,295,"G",2,1,10,7,252,"mi","SINGLEBACK",7,0.954649374,0.045350626,0.002711096,-0.002711096,0.127467113,0.715057557,NA
"2106","GB","right",29.81,3.44,0.35,118.74,265,"OLB",1,"CHI",88.59,0.29,0.14,0.03,199.37,233,"FB",4,1,15,25,680,"mi","I_FORM",7,0.968350811,0.031649189,0.001391637,-0.001391637,3.754493292,0.394252434,26.3049450549451
"9577","TEN","right",5.17,1.06,0.09,113.72,188,"CB",0,"KC",94.71,3.39,2.31,0.35,69.57,325,"G",4,2,10,15,229,"C","SHOTGUN",6,0.315877199,0.684122801,-0.083838262,0.083838262,4.494944079,-0.912884644,NA
"73","LA","left",42.23,1.95,0.56,327.47,230,"ILB",1,"BUF",73.1,5.28,5.2,0.52,318.57,237,"QB",1,2,4,31,869,"R","EMPTY",6,0.413315732,0.586684268,-0.013496649,0.013496649,1.303119077,0.823570507,26.3901098901099
"9386","MIN","right",33.11,4.25,0.28,38.11,236,"ILB",1,"WAS",50.1,4.03,0.78,0.41,105.41,325,"G",2,2,10,39,758,"mi","SHOTGUN",6,0.250436462,0.749563538,-0.010416027,0.010416027,1.543650829,-0.844201297,31.1401098901099
"4367","DEN","left",22.64,2.99,0.26,190.08,236,"ILB",1,"LV",25.6,1.28,3.31,0.1,183.35,220,"RB",3,2,2,9,278,"mi","SINGLEBACK",6,0.789646592,0.210353408,-0.032205909,0.032205909,5.258803766,-1.52677472,24.7225274725275
